MES,GRUPO DE ENTREGA,MARCA,TIPO DE LINEA,LINEA,TIPO DE MATERIAL,O.P. NÚMERO,REFERENCIA,DESC. ITEM,DETALLE EXT. 1,DESC. NORMAL DETALLE EXT. 1,DESC. DETALLE EXT. 2,CANT. COMPLETA,FECHA CREACIÓN,DESC. OPERACION,DESC. C.TRABAJO
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,002 - TEJIDO PLANO                            ,MOP-00000087,YY0000268                                         ,CARGO TIRO ALTO COLOR MARFIL,11-0602             ,MARFIL,T-16     ,615,2026-05-12,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,002 - TEJIDO PLANO                            ,MOP-00000087,YY0000268                                         ,CARGO TIRO ALTO COLOR MARFIL,11-0602             ,MARFIL,T-18     ,398,2026-05-12,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,002 - TEJIDO PLANO                            ,MOP-00000087,YY0000268                                         ,CARGO TIRO ALTO COLOR MARFIL,11-0602             ,MARFIL,T-20     ,310,2026-05-12,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,002 - TEJIDO PLANO                            ,MOP-00000087,YY0000268                                         ,CARGO TIRO ALTO COLOR MARFIL,11-0602             ,MARFIL,T-22     ,310,2026-05-12,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,11-0602             ,MARFIL,T-14     ,560,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,11-0602             ,MARFIL,T-16     ,552,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,11-0602             ,MARFIL,T-18     ,311,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,11-0602             ,MARFIL,T-20     ,309,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,11-0602             ,MARFIL,T-22     ,206,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,12-1706             ,ROSA CLARO,T-14     ,561,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,12-1706             ,ROSA CLARO,T-16     ,566,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,12-1706             ,ROSA CLARO,T-18     ,328,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,12-1706             ,ROSA CLARO,T-20     ,330,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000090,YY0000293                                         ,TOP MANGA CORTA CON ESCOTE ESPALDA,12-1706             ,ROSA CLARO,T-22     ,220,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,006 - 1FEB2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000091,35001230                                          ,BODY PREMIUM MANGA CORTA ESENCIAL,11-0602             ,MARFIL,T-14     ,394,2026-05-14,CORTE                                   ,TRAZO Y CORTE
002 - FEBRERO                                 ,006 - 1FEB2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000091,35001230                                          ,BODY PREMIUM MANGA CORTA ESENCIAL,11-0602             ,MARFIL,T-16     ,398,2026-05-14,CORTE                                   ,TRAZO Y CORTE
002 - FEBRERO                                 ,006 - 1FEB2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000091,35001230                                          ,BODY PREMIUM MANGA CORTA ESENCIAL,11-0602             ,MARFIL,T-18     ,196,2026-05-14,CORTE                                   ,TRAZO Y CORTE
002 - FEBRERO                                 ,006 - 1FEB2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000091,35001230                                          ,BODY PREMIUM MANGA CORTA ESENCIAL,11-0602             ,MARFIL,T-20     ,294,2026-05-14,CORTE                                   ,TRAZO Y CORTE
