MARCA,O.P. NÚMERO,REFERENCIA,GRUPO DE ENTREGA,MES,ITEM O.P. RESUMEN,DESC. BODEGA,ESTADO,U.M.,CANT. PLANEADA,CANT. ORDENADA,CANT. COMPLETA,CANT. PENDIENTE,FECHA TERMINACION,AÑO,COLECCIÓN,FECHA CREACION,FECHA APROBACION,EXT. 1,DESC. EXTENSION 1,EXT. 2,DETALLE EXT. 2,DESC. DETALLE EXT. 2,CUMPLIMIENTO %,ESTATUS OP
STOP,MOP-00000025,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND01 - 019  RETROJEAN T/ALTO ESE INDIGO T-12,STOP CEDI,Aprobado,UND ,100,100,92,8,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,19,T-12     ,0.92,INCOMPLETO
STOP,MOP-00000025,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND01 - 020  RETROJEAN T/ALTO ESE INDIGO T-14,STOP CEDI,Cumplido,UND ,46,46,46,0,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,20,T-14     ,1.0,CERRADO
STOP,MOP-00000026,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND02 - 014  RETROJEAN T/ALTO ESE INDIGO T-6,STOP CEDI,Aprobado,UND ,50,50,46,4,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,14,T-6      ,0.92,INCOMPLETO
STOP,MOP-00000026,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND02 - 016  RETROJEAN T/ALTO ESE INDIGO T-8,STOP CEDI,Aprobado,UND ,200,200,188,12,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,16,T-8      ,0.94,INCOMPLETO
STOP,MOP-00000026,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND02 - 018  RETROJEAN T/ALTO ESE INDIGO T-10,STOP CEDI,Aprobado,UND ,150,150,143,7,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,18,T-10     ,0.9533333333333334,INCOMPLETO
STOP,MOP-00000026,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND02 - 019  RETROJEAN T/ALTO ESE INDIGO T-12,STOP CEDI,Aprobado,UND ,50,50,48,2,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,19,T-12     ,0.96,INCOMPLETO
STOP,MOP-00000026,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND02 - 020  RETROJEAN T/ALTO ESE INDIGO T-14,STOP CEDI,Aprobado,UND ,150,150,140,10,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,20,T-14     ,0.9333333333333333,INCOMPLETO
STOP,MOP-00000027,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND04 - 016  RETROJEAN T/ALTO ESE INDIGO T-8,STOP CEDI,Aprobado,UND ,200,200,192,8,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,16,T-8      ,0.96,INCOMPLETO
STOP,MOP-00000027,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND04 - 018  RETROJEAN T/ALTO ESE INDIGO T-10,STOP CEDI,Aprobado,UND ,300,300,281,19,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,18,T-10     ,0.9366666666666666,INCOMPLETO
STOP,MOP-00000027,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND04 - 019  RETROJEAN T/ALTO ESE INDIGO T-12,STOP CEDI,Aprobado,UND ,150,150,141,9,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,19,T-12     ,0.94,INCOMPLETO
STOP,MOP-00000027,15008888                                          ,22-2JUN2,06-JUNIO,15008888 - IND04 - 020  RETROJEAN T/ALTO ESE INDIGO T-14,STOP CEDI,Aprobado,UND ,150,150,141,9,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,20,T-14     ,0.94,INCOMPLETO
STOP,MOP-00000028,15006952                                          ,22-2JUN2,06-JUNIO,15006952 - 11-0601 - 004  TOP PREMIUM MANGA SI BLANCO T-M,STOP CEDI,Cumplido,UND ,150,150,153,0,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,4,T-M      ,1.02,CERRADO
STOP,MOP-00000028,15006952                                          ,22-2JUN2,06-JUNIO,15006952 - 11-0601 - 003  TOP PREMIUM MANGA SI BLANCO T-S,STOP CEDI,Cumplido,UND ,150,150,153,0,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,3,T-S      ,1.02,CERRADO
STOP,MOP-00000028,15006952                                          ,22-2JUN2,06-JUNIO,15006952 - 19-4004 - 004  TOP PREMIUM MANGA SI NEGRO T-M,STOP CEDI,Aprobado,UND ,200,200,184,16,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,4,T-M      ,0.92,INCOMPLETO
STOP,MOP-00000028,15006952                                          ,22-2JUN2,06-JUNIO,15006952 - 19-4004 - 006  TOP PREMIUM MANGA SI NEGRO T-XL,STOP CEDI,Aprobado,UND ,100,100,92,8,2026-07-08,01-2026, ,2026-04-10,2026-04-10,1,COLORES  ,1,6,T-XL     ,0.92,INCOMPLETO
STOP,MOP-00000029,15015824                                          ,22-2JUN2,06-JUNIO,15015824 - 19-4004 - 003  CHAQUETA DENIM NEGRA NEGRO T-S,STOP CEDI,Cumplido,UND ,50,50,52,0,2026-04-11,01-2026, ,2026-04-11,2026-04-16,1,COLORES  ,1,3,T-S      ,1.04,CERRADO
STOP,MOP-00000029,15015824                                          ,22-2JUN2,06-JUNIO,15015824 - 19-4004 - 004  CHAQUETA DENIM NEGRA NEGRO T-M,STOP CEDI,Aprobado,UND ,200,200,192,8,2026-04-11,01-2026, ,2026-04-11,2026-04-16,1,COLORES  ,1,4,T-M      ,0.96,INCOMPLETO
STOP,MOP-00000029,15015824                                          ,22-2JUN2,06-JUNIO,15015824 - 19-4004 - 005  CHAQUETA DENIM NEGRA NEGRO T-L,STOP CEDI,Aprobado,UND ,100,100,94,6,2026-04-11,01-2026, ,2026-04-11,2026-04-16,1,COLORES  ,1,5,T-L      ,0.94,INCOMPLETO
STOP,MOP-00000029,15015824                                          ,22-2JUN2,06-JUNIO,15015824 - 19-4004 - 006  CHAQUETA DENIM NEGRA NEGRO T-XL,STOP CEDI,Aprobado,UND ,50,50,47,3,2026-04-11,01-2026, ,2026-04-11,2026-04-16,1,COLORES  ,1,6,T-XL     ,0.94,INCOMPLETO
STOP,MOP-00000030,ST0004607                                         ,23-2JUN3,06-JUNIO,ST0004607 - IND04 - 002  ENTERIZ CORTO LAV OS INDIGO T-XS,STOP CEDI,Aprobado,UND ,218,218,155,63,2026-06-10,01-2026,019-THE CLUB,2026-04-12,2026-04-12,1,COLORES  ,1,2,T-XS     ,0.7110091743119266,INCOMPLETO
STOP,MOP-00000030,ST0004607                                         ,23-2JUN3,06-JUNIO,ST0004607 - IND04 - 003  ENTERIZ CORTO LAV OS INDIGO T-S,STOP CEDI,Aprobado,UND ,291,291,287,4,2026-06-10,01-2026,019-THE CLUB,2026-04-12,2026-04-12,1,COLORES  ,1,3,T-S      ,0.9862542955326461,INCOMPLETO
STOP,MOP-00000030,ST0004607                                         ,23-2JUN3,06-JUNIO,ST0004607 - IND04 - 004  ENTERIZ CORTO LAV OS INDIGO T-M,STOP CEDI,Aprobado,UND ,291,291,261,30,2026-06-10,01-2026,019-THE CLUB,2026-04-12,2026-04-12,1,COLORES  ,1,4,T-M      ,0.8969072164948454,INCOMPLETO
STOP,MOP-00000031,ST0004561                                         ,21-2JUN1,06-JUNIO,ST0004561 - 11-0602 - 002  BLUSA ML TELA EFECTO CREMA T-XS,STOP CEDI,Aprobado,UND ,138,138,131,7,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-12,2026-04-12,1,COLORES  ,1,2,T-XS     ,0.9492753623188406,INCOMPLETO
STOP,MOP-00000031,ST0004561                                         ,21-2JUN1,06-JUNIO,ST0004561 - 11-0602 - 003  BLUSA ML TELA EFECTO CREMA T-S,STOP CEDI,Aprobado,UND ,415,415,375,40,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-12,2026-04-12,1,COLORES  ,1,3,T-S      ,0.9036144578313253,INCOMPLETO
STOP,MOP-00000031,ST0004561                                         ,21-2JUN1,06-JUNIO,ST0004561 - 11-0602 - 004  BLUSA ML TELA EFECTO CREMA T-M,STOP CEDI,Aprobado,UND ,554,554,496,58,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-12,2026-04-12,1,COLORES  ,1,4,T-M      ,0.8953068592057761,INCOMPLETO
STOP,MOP-00000031,ST0004561                                         ,21-2JUN1,06-JUNIO,ST0004561 - 11-0602 - 005  BLUSA ML TELA EFECTO CREMA T-L,STOP CEDI,Aprobado,UND ,415,415,365,50,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-12,2026-04-12,1,COLORES  ,1,5,T-L      ,0.8795180722891566,INCOMPLETO
STOP,MOP-00000031,ST0004561                                         ,21-2JUN1,06-JUNIO,ST0004561 - 11-0602 - 006  BLUSA ML TELA EFECTO CREMA T-XL,STOP CEDI,Aprobado,UND ,277,277,248,29,2026-05-20,01-2026,018-INDIE SUMMER,2026-04-12,2026-04-12,1,COLORES  ,1,6,T-XL     ,0.8953068592057761,INCOMPLETO
STOP,MOP-00000032,15004921                                          ,22-2JUN2,06-JUNIO,15004921 - IND04 - 014  TEJANO LEVANTACOLA L INDIGO T-6,STOP CEDI,Aprobado,UND ,50,50,45,5,2026-05-27,01-2026, ,2026-04-12,2026-04-12,1,COLORES  ,1,14,T-6      ,0.9,INCOMPLETO
STOP,MOP-00000032,15004921                                          ,22-2JUN2,06-JUNIO,15004921 - IND04 - 016  TEJANO LEVANTACOLA L INDIGO T-8,STOP CEDI,Aprobado,UND ,200,200,192,8,2026-05-27,01-2026, ,2026-04-12,2026-04-12,1,COLORES  ,1,16,T-8      ,0.96,INCOMPLETO
STOP,MOP-00000032,15004921                                          ,22-2JUN2,06-JUNIO,15004921 - IND04 - 018  TEJANO LEVANTACOLA L INDIGO T-10,STOP CEDI,Aprobado,UND ,150,150,146,4,2026-05-27,01-2026, ,2026-04-12,2026-04-12,1,COLORES  ,1,18,T-10     ,0.9733333333333334,INCOMPLETO
STOP,MOP-00000032,15004921                                          ,22-2JUN2,06-JUNIO,15004921 - IND04 - 019  TEJANO LEVANTACOLA L INDIGO T-12,STOP CEDI,Aprobado,UND ,100,100,96,4,2026-05-27,01-2026, ,2026-04-12,2026-04-12,1,COLORES  ,1,19,T-12     ,0.96,INCOMPLETO
STOP,MOP-00000033,15004921                                          ,22-2JUN2,06-JUNIO,15004921 - IND02 - 014  TEJANO LEVANTACOLA L INDIGO T-6,STOP CEDI,Aprobado,UND ,102,102,85,17,2026-05-27,01-2026, ,2026-04-12,2026-04-12,1,COLORES  ,1,14,T-6      ,0.8333333333333334,INCOMPLETO
STOP,MOP-00000033,15004921                                          ,22-2JUN2,06-JUNIO,15004921 - IND02 - 018  TEJANO LEVANTACOLA L INDIGO T-10,STOP CEDI,Aprobado,UND ,400,400,340,60,2026-05-27,01-2026, ,2026-04-12,2026-04-12,1,COLORES  ,1,18,T-10     ,0.85,INCOMPLETO
STOP,MOP-00000033,15004921                                          ,22-2JUN2,06-JUNIO,15004921 - IND02 - 019  TEJANO LEVANTACOLA L INDIGO T-12,STOP CEDI,Aprobado,UND ,100,100,85,15,2026-05-27,01-2026, ,2026-04-12,2026-04-12,1,COLORES  ,1,19,T-12     ,0.85,INCOMPLETO
STOP,MOP-00000034,15005821                                          ,22-2JUN2,06-JUNIO,15005821 - IND07 - 018  TEJANO PREMIUM LEVAN INDIGO T-10,STOP CEDI,Aprobado,UND ,300,300,284,16,2026-05-27,01-2026, ,2026-04-12,2026-04-12,1,COLORES  ,1,18,T-10     ,0.9466666666666667,INCOMPLETO
STOP,MOP-00000034,15005821                                          ,22-2JUN2,06-JUNIO,15005821 - IND07 - 019  TEJANO PREMIUM LEVAN INDIGO T-12,STOP CEDI,Aprobado,UND ,300,300,285,15,2026-05-27,01-2026, ,2026-04-12,2026-04-12,1,COLORES  ,1,19,T-12     ,0.95,INCOMPLETO
STOP,MOP-00000035,15006942                                          ,22-2JUN2,06-JUNIO,15006942 - 19-4004 - 014  LEVANTACOLA T/ALTO B NEGRO T-6,STOP CEDI,Cumplido,UND ,100,100,103,0,2026-05-27,01-2026, ,2026-04-13,2026-04-13,1,COLORES  ,1,14,T-6      ,1.03,CERRADO
STOP,MOP-00000035,15006942                                          ,22-2JUN2,06-JUNIO,15006942 - 19-4004 - 016  LEVANTACOLA T/ALTO B NEGRO T-8,STOP CEDI,Aprobado,UND ,200,200,192,8,2026-05-27,01-2026, ,2026-04-13,2026-04-13,1,COLORES  ,1,16,T-8      ,0.96,INCOMPLETO
STOP,MOP-00000035,15006942                                          ,22-2JUN2,06-JUNIO,15006942 - 19-4004 - 018  LEVANTACOLA T/ALTO B NEGRO T-10,STOP CEDI,Aprobado,UND ,200,200,192,8,2026-05-27,01-2026, ,2026-04-13,2026-04-13,1,COLORES  ,1,18,T-10     ,0.96,INCOMPLETO
STOP,MOP-00000035,15006942                                          ,22-2JUN2,06-JUNIO,15006942 - 19-4004 - 019  LEVANTACOLA T/ALTO B NEGRO T-12,STOP CEDI,Aprobado,UND ,100,100,94,6,2026-05-27,01-2026, ,2026-04-13,2026-04-13,1,COLORES  ,1,19,T-12     ,0.94,INCOMPLETO
STOP,MOP-00000035,15006942                                          ,22-2JUN2,06-JUNIO,15006942 - 19-4004 - 020  LEVANTACOLA T/ALTO B NEGRO T-14,STOP CEDI,Aprobado,UND ,100,100,94,6,2026-05-27,01-2026, ,2026-04-13,2026-04-13,1,COLORES  ,1,20,T-14     ,0.94,INCOMPLETO
STOP,MOP-00000035,15006942                                          ,22-2JUN2,06-JUNIO,15006942 - 19-4004 - 021  LEVANTACOLA T/ALTO B NEGRO T-16,STOP CEDI,Aprobado,UND ,100,100,94,6,2026-05-27,01-2026, ,2026-04-13,2026-04-13,1,COLORES  ,1,21,T-16     ,0.94,INCOMPLETO
STOP,MOP-00000036,15006949                                          ,22-2JUN2,06-JUNIO,15006949 - 11-0602 - 003  CAMISETA MANGA CREMA T-S,STOP CEDI,Aprobado,UND ,100,100,0,100,2026-07-08,01-2026, ,2026-04-13,2026-06-05,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000036,15006949                                          ,22-2JUN2,06-JUNIO,15006949 - 11-0602 - 006  CAMISETA MANGA CREMA T-XL,STOP CEDI,Aprobado,UND ,100,100,0,100,2026-07-08,01-2026, ,2026-04-13,2026-06-05,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000036,15006949                                          ,22-2JUN2,06-JUNIO,15006949 - 19-4004 - 003  CAMISETA MANGA NEGRO T-S,STOP CEDI,Aprobado,UND ,100,100,0,100,2026-07-08,01-2026, ,2026-04-13,2026-06-05,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000036,15006949                                          ,22-2JUN2,06-JUNIO,15006949 - 19-4004 - 004  CAMISETA MANGA NEGRO T-M,STOP CEDI,Aprobado,UND ,200,200,0,200,2026-07-08,01-2026, ,2026-04-13,2026-06-05,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000036,15006949                                          ,22-2JUN2,06-JUNIO,15006949 - 19-4004 - 005  CAMISETA MANGA NEGRO T-L,STOP CEDI,Aprobado,UND ,200,200,0,200,2026-07-08,01-2026, ,2026-04-13,2026-06-05,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000036,15006949                                          ,22-2JUN2,06-JUNIO,15006949 - 19-4004 - 006  CAMISETA MANGA NEGRO T-XL,STOP CEDI,Aprobado,UND ,100,100,0,100,2026-07-08,01-2026, ,2026-04-13,2026-06-05,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000037,ST0004605                                         ,22-2JUN2,06-JUNIO,ST0004605 - 19-4118 - 002  BLUSA M3/4 CON PERIL AZUL T-XS,STOP CEDI,Aprobado,UND ,85,85,84,1,2026-05-27,01-2026,019-THE CLUB,2026-04-13,2026-04-13,1,COLORES  ,1,2,T-XS     ,0.9882352941176471,INCOMPLETO
STOP,MOP-00000037,ST0004605                                         ,22-2JUN2,06-JUNIO,ST0004605 - 19-4118 - 003  BLUSA M3/4 CON PERIL AZUL T-S,STOP CEDI,Cumplido,UND ,254,254,255,0,2026-05-27,01-2026,019-THE CLUB,2026-04-13,2026-04-13,1,COLORES  ,1,3,T-S      ,1.0039370078740157,CERRADO
STOP,MOP-00000037,ST0004605                                         ,22-2JUN2,06-JUNIO,ST0004605 - 19-4118 - 004  BLUSA M3/4 CON PERIL AZUL T-M,STOP CEDI,Cumplido,UND ,338,338,339,0,2026-05-27,01-2026,019-THE CLUB,2026-04-13,2026-04-13,1,COLORES  ,1,4,T-M      ,1.0029585798816567,CERRADO
STOP,MOP-00000037,ST0004605                                         ,22-2JUN2,06-JUNIO,ST0004605 - 19-4118 - 005  BLUSA M3/4 CON PERIL AZUL T-L,STOP CEDI,Aprobado,UND ,254,254,253,1,2026-05-27,01-2026,019-THE CLUB,2026-04-13,2026-04-13,1,COLORES  ,1,5,T-L      ,0.9960629921259843,INCOMPLETO
STOP,MOP-00000037,ST0004605                                         ,22-2JUN2,06-JUNIO,ST0004605 - 19-4118 - 006  BLUSA M3/4 CON PERIL AZUL T-XL,STOP CEDI,Cumplido,UND ,169,169,169,0,2026-05-27,01-2026,019-THE CLUB,2026-04-13,2026-04-13,1,COLORES  ,1,6,T-XL     ,1.0,CERRADO
STOP,MOP-00000037,ST0004605                                         ,22-2JUN2,06-JUNIO,ST0004605 - 18-1657 - 002  BLUSA M3/4 CON PERIL ROJO T-XS,STOP CEDI,Cumplido,UND ,85,85,87,0,2026-05-27,01-2026,019-THE CLUB,2026-04-13,2026-04-13,1,COLORES  ,1,2,T-XS     ,1.0235294117647058,CERRADO
STOP,MOP-00000037,ST0004605                                         ,22-2JUN2,06-JUNIO,ST0004605 - 18-1657 - 003  BLUSA M3/4 CON PERIL ROJO T-S,STOP CEDI,Cumplido,UND ,254,254,255,0,2026-05-27,01-2026,019-THE CLUB,2026-04-13,2026-04-13,1,COLORES  ,1,3,T-S      ,1.0039370078740157,CERRADO
