MARCA,O.P. NÚMERO,REFERENCIA,GRUPO DE ENTREGA,MES,ITEM O.P. RESUMEN,DESC. BODEGA,ESTADO,U.M.,CANT. PLANEADA,CANT. ORDENADA,CANT. COMPLETA,CANT. PENDIENTE,FECHA TERMINACION,AÑO,COLECCIÓN,FECHA CREACION,FECHA APROBACION,EXT. 1,COLOR_NOMBRE,EXT. 2,DETALLE EXT. 2,DESC. DETALLE EXT. 2,CUMPLIMIENTO %,ESTATUS OP
YOYO,MOP-00000139,35001295                                          ,32-3AGO4,08-AGOSTO,35001295 - 19-4004 - 023  BODY PREMIUM SISA ES NEGRO T-20,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000139,35001295                                          ,32-3AGO4,08-AGOSTO,35001295 - 11-0601 - 021  BODY PREMIUM SISA ES BLANCO T-16,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0601             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000139,35001295                                          ,32-3AGO4,08-AGOSTO,35001295 - 11-0601 - 023  BODY PREMIUM SISA ES BLANCO T-20,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0601             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000139,35001295                                          ,32-3AGO4,08-AGOSTO,35001295 - 11-0601 - 024  BODY PREMIUM SISA ES BLANCO T-22,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0601             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000139,35001295                                          ,32-3AGO4,08-AGOSTO,35001295 - 19-4004 - 020  BODY PREMIUM SISA ES NEGRO T-14,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000139,35001295                                          ,32-3AGO4,08-AGOSTO,35001295 - 19-4004 - 021  BODY PREMIUM SISA ES NEGRO T-16,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000139,35001295                                          ,32-3AGO4,08-AGOSTO,35001295 - 19-4004 - 022  BODY PREMIUM SISA ES NEGRO T-18,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000140,35002221                                          ,32-3AGO4,08-AGOSTO,35002221 - IND03 - 020  TEJANO TIRO ALTO ESE INDIGO T-14,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,IND03               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000140,35002221                                          ,32-3AGO4,08-AGOSTO,35002221 - IND03 - 021  TEJANO TIRO ALTO ESE INDIGO T-16,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,IND03               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000140,35002221                                          ,32-3AGO4,08-AGOSTO,35002221 - IND03 - 022  TEJANO TIRO ALTO ESE INDIGO T-18,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,IND03               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000141,35002295                                          ,32-3AGO4,08-AGOSTO,35002295 - 19-4004 - 020  BODY SISA ESTAMPADO NEGRO T-14,YOYO CEDI,Aprobado,UND ,100,97,0,97,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,19-4004             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000141,35002295                                          ,32-3AGO4,08-AGOSTO,35002295 - 19-4004 - 021  BODY SISA ESTAMPADO NEGRO T-16,YOYO CEDI,Aprobado,UND ,100,92,0,92,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,19-4004             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000141,35002295                                          ,32-3AGO4,08-AGOSTO,35002295 - 19-4004 - 022  BODY SISA ESTAMPADO NEGRO T-18,YOYO CEDI,Aprobado,UND ,50,46,0,46,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,19-4004             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000141,35002295                                          ,32-3AGO4,08-AGOSTO,35002295 - 19-4004 - 023  BODY SISA ESTAMPADO NEGRO T-20,YOYO CEDI,Aprobado,UND ,50,46,0,46,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,19-4004             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000141,35002295                                          ,32-3AGO4,08-AGOSTO,35002295 - 19-4004 - 024  BODY SISA ESTAMPADO NEGRO T-22,YOYO CEDI,Aprobado,UND ,50,46,0,46,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,19-4004             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000141,35002295                                          ,32-3AGO4,08-AGOSTO,35002295 - 11-0602 - 020  BODY SISA ESTAMPADO CREMA T-14,YOYO CEDI,Aprobado,UND ,100,103,0,103,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,11-0602             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000141,35002295                                          ,32-3AGO4,08-AGOSTO,35002295 - 11-0602 - 021  BODY SISA ESTAMPADO CREMA T-16,YOYO CEDI,Aprobado,UND ,100,98,0,98,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,11-0602             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000141,35002295                                          ,32-3AGO4,08-AGOSTO,35002295 - 11-0602 - 022  BODY SISA ESTAMPADO CREMA T-18,YOYO CEDI,Aprobado,UND ,50,49,0,49,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,11-0602             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000141,35002295                                          ,32-3AGO4,08-AGOSTO,35002295 - 11-0602 - 024  BODY SISA ESTAMPADO CREMA T-22,YOYO CEDI,Aprobado,UND ,50,49,0,49,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,11-0602             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000142,35010291                                          ,32-3AGO4,08-AGOSTO,35010291 - IND02 - 018  RETROMOM TIRO BAJO B INDIGO T-10,YOYO CEDI,Aprobado,UND ,50,52,0,52,2026-08-12,01-2026, ,2026-05-27,2026-06-03,1,IND02               ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000142,35010291                                          ,32-3AGO4,08-AGOSTO,35010291 - IND02 - 019  RETROMOM TIRO BAJO B INDIGO T-12,YOYO CEDI,Aprobado,UND ,200,220,0,220,2026-08-12,01-2026, ,2026-05-27,2026-06-03,1,IND02               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000142,35010291                                          ,32-3AGO4,08-AGOSTO,35010291 - IND02 - 020  RETROMOM TIRO BAJO B INDIGO T-14,YOYO CEDI,Aprobado,UND ,100,107,0,107,2026-08-12,01-2026, ,2026-05-27,2026-06-03,1,IND02               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000142,35010291                                          ,32-3AGO4,08-AGOSTO,35010291 - IND02 - 021  RETROMOM TIRO BAJO B INDIGO T-16,YOYO CEDI,Aprobado,UND ,50,52,0,52,2026-08-12,01-2026, ,2026-05-27,2026-06-03,1,IND02               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000142,35010291                                          ,32-3AGO4,08-AGOSTO,35010291 - IND02 - 024  RETROMOM TIRO BAJO B INDIGO T-22,YOYO CEDI,Aprobado,UND ,100,104,0,104,2026-08-12,01-2026, ,2026-05-27,2026-06-03,1,IND02               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000143,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND02 - 020  RETROMOM TIRO ALTO E INDIGO T-14,YOYO CEDI,Comprometido,UND ,199,199,0,199,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND02               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000143,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND02 - 021  RETROMOM TIRO ALTO E INDIGO T-16,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND02               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000143,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND02 - 022  RETROMOM TIRO ALTO E INDIGO T-18,YOYO CEDI,Comprometido,UND ,250,250,0,250,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND02               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000143,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND02 - 023  RETROMOM TIRO ALTO E INDIGO T-20,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND02               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000143,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND02 - 024  RETROMOM TIRO ALTO E INDIGO T-22,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND02               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000143,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND02 - 018  RETROMOM TIRO ALTO E INDIGO T-10,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND02               ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000143,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND02 - 019  RETROMOM TIRO ALTO E INDIGO T-12,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND02               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000144,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND03 - 018  RETROMOM TIRO ALTO E INDIGO T-10,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND03               ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000144,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND03 - 019  RETROMOM TIRO ALTO E INDIGO T-12,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND03               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000144,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND03 - 020  RETROMOM TIRO ALTO E INDIGO T-14,YOYO CEDI,Comprometido,UND ,200,200,0,200,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND03               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000144,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND03 - 021  RETROMOM TIRO ALTO E INDIGO T-16,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND03               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000144,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND03 - 022  RETROMOM TIRO ALTO E INDIGO T-18,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND03               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000144,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND03 - 023  RETROMOM TIRO ALTO E INDIGO T-20,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND03               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000144,35011291                                          ,32-3AGO4,08-AGOSTO,35011291 - IND03 - 024  RETROMOM TIRO ALTO E INDIGO T-22,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,IND03               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 11-0602 - 019  CAMISETA T-SHIRT OVE CREMA T-12,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,11-0602             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 11-0602 - 020  CAMISETA T-SHIRT OVE CREMA T-14,YOYO CEDI,Comprometido,UND ,200,200,0,200,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,11-0602             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 11-0602 - 021  CAMISETA T-SHIRT OVE CREMA T-16,YOYO CEDI,Comprometido,UND ,200,200,0,200,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,11-0602             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 11-0602 - 022  CAMISETA T-SHIRT OVE CREMA T-18,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,11-0602             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 11-0602 - 023  CAMISETA T-SHIRT OVE CREMA T-20,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,11-0602             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 19-4004 - 019  CAMISETA T-SHIRT OVE NEGRO T-12,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,19-4004             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 19-4004 - 020  CAMISETA T-SHIRT OVE NEGRO T-14,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,19-4004             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 19-4004 - 021  CAMISETA T-SHIRT OVE NEGRO T-16,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,19-4004             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 19-4004 - 022  CAMISETA T-SHIRT OVE NEGRO T-18,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,19-4004             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000145,35052249                                          ,32-3AGO4,08-AGOSTO,35052249 - 19-4004 - 023  CAMISETA T-SHIRT OVE NEGRO T-20,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,19-4004             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000146,35054249                                          ,32-3AGO4,08-AGOSTO,35054249 - 11-0602 - 020  CAMISETA  POLO MANGA CREMA T-14,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0602             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000146,35054249                                          ,32-3AGO4,08-AGOSTO,35054249 - 11-0602 - 021  CAMISETA  POLO MANGA CREMA T-16,YOYO CEDI,Comprometido,UND ,200,200,0,200,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0602             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000146,35054249                                          ,32-3AGO4,08-AGOSTO,35054249 - 11-0602 - 022  CAMISETA  POLO MANGA CREMA T-18,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0602             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000146,35054249                                          ,32-3AGO4,08-AGOSTO,35054249 - 11-0602 - 023  CAMISETA  POLO MANGA CREMA T-20,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0602             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000146,35054249                                          ,32-3AGO4,08-AGOSTO,35054249 - 19-4004 - 022  CAMISETA  POLO MANGA NEGRO T-18,YOYO CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000146,35054249                                          ,32-3AGO4,08-AGOSTO,35054249 - 19-4004 - 023  CAMISETA  POLO MANGA NEGRO T-20,YOYO CEDI,Comprometido,UND ,150,150,0,150,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000146,35054249                                          ,32-3AGO4,08-AGOSTO,35054249 - 19-4004 - 024  CAMISETA  POLO MANGA NEGRO T-22,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - 19-4004 - 019  CHOMPA ML TP CON CI NEGRO T-12,YOYO CEDI,En elaboración,UND ,150,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,19,T-12     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - 19-4004 - 023  CHOMPA ML TP CON CI NEGRO T-20,YOYO CEDI,En elaboración,UND ,150,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,23,T-20     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - 19-4004 - 021  CHOMPA ML TP CON CI NEGRO T-16,YOYO CEDI,En elaboración,UND ,250,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,21,T-16     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - 19-4004 - 022  CHOMPA ML TP CON CI NEGRO T-18,YOYO CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,22,T-18     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - 19-4004 - 024  CHOMPA ML TP CON CI NEGRO T-22,YOYO CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,24,T-22     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - 19-4004 - 020  CHOMPA ML TP CON CI NEGRO T-14,YOYO CEDI,En elaboración,UND ,250,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,20,T-14     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - GRIS JASPE CLARO - 019  CHOMPA ML TP CON CI GRIS T-12,YOYO CEDI,En elaboración,UND ,150,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,19,T-12     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - GRIS JASPE CLARO - 020  CHOMPA ML TP CON CI GRIS T-14,YOYO CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,20,T-14     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - GRIS JASPE CLARO - 021  CHOMPA ML TP CON CI GRIS T-16,YOYO CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,21,T-16     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - GRIS JASPE CLARO - 022  CHOMPA ML TP CON CI GRIS T-18,YOYO CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,22,T-18     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - GRIS JASPE CLARO - 023  CHOMPA ML TP CON CI GRIS T-20,YOYO CEDI,En elaboración,UND ,50,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,23,T-20     ,0.0,CERRADO
YOYO,MOP-00000147,35016209                                          ,32-3AGO4,08-AGOSTO,35016209 - GRIS JASPE CLARO - 024  CHOMPA ML TP CON CI GRIS T-22,YOYO CEDI,En elaboración,UND ,50,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,24,T-22     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - 19-4004 - 021  PANTALON TIRO ALTO NEGRO T-16,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,21,T-16     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - 19-4004 - 019  PANTALON TIRO ALTO NEGRO T-12,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,19,T-12     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - 19-4004 - 024  PANTALON TIRO ALTO NEGRO T-22,YOYO CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,24,T-22     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - 19-4004 - 020  PANTALON TIRO ALTO NEGRO T-14,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,20,T-14     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - 19-4004 - 023  PANTALON TIRO ALTO NEGRO T-20,YOYO CEDI,En elaboración,UND ,250,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,23,T-20     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - 19-4004 - 022  PANTALON TIRO ALTO NEGRO T-18,YOYO CEDI,En elaboración,UND ,250,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,22,T-18     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - GRIS JASPE CLARO - 019  PANTALON TIRO ALTO GRIS T-12,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,19,T-12     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - GRIS JASPE CLARO - 020  PANTALON TIRO ALTO GRIS T-14,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,20,T-14     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - GRIS JASPE CLARO - 021  PANTALON TIRO ALTO GRIS T-16,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,21,T-16     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - GRIS JASPE CLARO - 022  PANTALON TIRO ALTO GRIS T-18,YOYO CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,22,T-18     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - GRIS JASPE CLARO - 023  PANTALON TIRO ALTO GRIS T-20,YOYO CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,23,T-20     ,0.0,CERRADO
YOYO,MOP-00000148,35033201                                          ,32-3AGO4,08-AGOSTO,35033201 - GRIS JASPE CLARO - 024  PANTALON TIRO ALTO GRIS T-22,YOYO CEDI,En elaboración,UND ,150,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,GRIS JASPE CLARO    ,1,24,T-22     ,0.0,CERRADO
YOYO,MOP-00000149,35050249                                          ,32-3AGO4,08-AGOSTO,35050249 - 11-0602 - 021  CAMISETA MC TP ESEN CREMA T-16,YOYO CEDI,En elaboración,UND ,250,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0602             ,1,21,T-16     ,0.0,CERRADO
YOYO,MOP-00000149,35050249                                          ,32-3AGO4,08-AGOSTO,35050249 - 11-0602 - 023  CAMISETA MC TP ESEN CREMA T-20,YOYO CEDI,En elaboración,UND ,150,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0602             ,1,23,T-20     ,0.0,CERRADO
YOYO,MOP-00000149,35050249                                          ,32-3AGO4,08-AGOSTO,35050249 - 19-4004 - 021  CAMISETA MC TP ESEN NEGRO T-16,YOYO CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,19-4004             ,1,21,T-16     ,0.0,CERRADO
YOYO,MOP-00000149,35050249                                          ,32-3AGO4,08-AGOSTO,35050249 - 11-0602 - 019  CAMISETA MC TP ESEN CREMA T-12,YOYO CEDI,En elaboración,UND ,150,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0602             ,1,19,T-12     ,0.0,CERRADO
YOYO,MOP-00000149,35050249                                          ,32-3AGO4,08-AGOSTO,35050249 - 11-0602 - 024  CAMISETA MC TP ESEN CREMA T-22,YOYO CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,11-0602             ,1,24,T-22     ,0.0,CERRADO
